date,climate_sentence_count,text,word_count,Stemd_text,Sentiments
1996-08-29,16,let us also proclaim way preserves medicare medicaid education environment integrity pensions strength people,29,let us also proclaim way preserv medicar medicaid educ environ integr pension strength peopl,neutral
1996-08-29,16,could never allow cuts devastate education children pollute environment end guarantee health care served medicaid end duty violate duty parents medicare,42,could never allow cut devast educ children pollut environ end guarante health care serv medicaid end duti violat duti parent medicar,neutral
1996-08-29,16,opponents put forward different plan risky 550 billion tax scheme force ask even bigger cuts medicare medicaid education environment passed vetoed last year,41,oppon put forward differ plan riski 550 billion tax scheme forc ask even bigger cut medicar medicaid educ environ pass veto last year,neutral
1996-08-29,16,want nation take responsibility make sure every single child look window morning see whole community getting going work,33,want nation take respons make sure everi singl child look window morn see whole commun get go work,positive
1996-08-29,16,important want help communities put welfare recipients work right without delay repairing schools making neighborhoods clean safe making shine,29,import want help commun put welfar recipi work right without delay repair school make neighborhood clean safe make shine,positive
1996-08-29,16,want build bridge 21st century clean safe environment,16,want build bridg 21st centuri clean safe environ,positive
1996-08-29,16,want build bridge 21st century clean safe environment,16,want build bridg 21st centuri clean safe environ,positive
1996-08-29,16,leaders congress invited polluters back room roll back 25 years environmental protections parties always supported said,31,leader congress invit pollut back room roll back 25 year environment protect parti alway support said,neutral
1996-08-29,16,cleaned 197 dumps last three years previous 12 years combined,21,clean 197 dump last three year previou 12 year combin,positive
1996-08-29,16,next four years propose clean 500 twothirds left dangerous ones,23,next four year propos clean 500 twothird left danger one,positive
1996-08-29,16,freeze serious polluters property clean problems create,15,freez seriou pollut properti clean problem creat,positive
1996-08-29,16,last four years frozen north koreas nuclear weapons program,13,last four year frozen north korea nuclear weapon program,neutral
1996-08-29,16,proud say tonight single russian nuclear missile pointed american child,21,proud say tonight singl russian nuclear missil point american child,positive
1996-08-29,16,must enforce ratify without delay measures reduce nuclear arsenals banish poison gas ban nuclear tests,25,must enforc ratifi without delay measur reduc nuclear arsen banish poison ga ban nuclear test,neutral
2003-01-28,26,whirlwind change hope peril faith sure resolve firm union strong,22,whirlwind chang hope peril faith sure resolv firm union strong,positive
